,ChildrenId,ResultBaseline,ResultRound1,ResultRound2,ResultEndline,Baseline to Round 1,Round 1 to Round 2,Round 2 to Endline,Baseline to Endline - Group,Completing Result Baseline to Endline-Story/Comprehension Level,SchoolId,AcademicYearId,Year,District,Gender,Baseline to Endline - Type,ComprehensionAchieved,StoryAchieved,BatchCycle,AcademicYearName,DeleteReasonId,AcademicTermDetailsId,ClassID,Batch,Grade,Age,EoR1,EoR2,EoR3/Endline,ParentTypeId,DistrictID,AttendanceRate
536,2154,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,43,6,2023,Alabel,Female,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,6.0,84,283,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,1,0.7878787878787878
537,2154,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,43,6,2023,Alabel,Female,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,6.0,84,284,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,1,0.7878787878787878
538,2166,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,43,6,2023,Alabel,Female,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,15.0,84,284,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,1,0.8269230769230769
539,2093,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,64,6,2023,Alabel,Female,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,71,238,Batch 1,Grade 4,10,Yes,Yes,Yes,2.0,1,0.8571428571428571
540,2914,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,88,6,2023,Maasim,Female,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,116,276,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.7941176470588235
541,2835,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,82,6,2023,Maasim,Female,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,112,266,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,4,0.8823529411764706
542,2753,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,96,6,2023,Maasim,Female,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,109,252,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.4
543,2752,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,96,6,2023,Maasim,Female,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,109,252,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.7666666666666667
544,3049,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,104,6,2023,Maitum,Female,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,119,293,Batch 1,Grade 4,13,Yes,Yes,Yes,3.0,6,0.5172413793103449
545,3138,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,81,6,2023,Malapatan,Female,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,120,360,Batch 1,Grade 4,13,Yes,Yes,Yes,1.0,3,0.7142857142857143
546,3183,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,61,6,2023,Malungon,Female,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,95,364,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,5,0.85
547,3053,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,104,6,2023,Maitum,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,119,293,Batch 1,Grade 4,13,Yes,Yes,Yes,2.0,6,0.8620689655172413
548,2552,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,72,6,2023,Alabel,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,88,297,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,1,0.9411764705882353
549,2873,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,97,6,2023,Malapatan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,114,372,Batch 1,Grade 6,13,Yes,Yes,Yes,2.0,3,0.6857142857142857
550,2863,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,97,6,2023,Malapatan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,114,272,Batch 1,Grade 4,13,Yes,Yes,Yes,2.0,3,0.7428571428571429
551,3006,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,80,6,2023,Maasim,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,117,350,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,4,0.6857142857142857
552,2828,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,82,6,2023,Maasim,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,112,266,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,4,0.8571428571428571
553,2677,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,93,6,2023,Maasim,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,108,235,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,4,0.6176470588235294
554,2683,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,93,6,2023,Maasim,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,108,235,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.8235294117647058
555,3174,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,102,6,2023,Maitum,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,121,375,Batch 1,Grade 4,13,Yes,Yes,Yes,3.0,6,0.6764705882352942
556,3156,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,102,6,2023,Maitum,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,121,375,Batch 1,Grade 6,13,Yes,Yes,Yes,3.0,6,0.5882352941176471
557,3168,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,102,6,2023,Maitum,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,121,375,Batch 1,Grade 6,13,Yes,Yes,Yes,3.0,6,0.75
558,3173,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,102,6,2023,Maitum,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,121,375,Batch 1,Grade 5,13,Yes,Yes,Yes,3.0,6,0.5882352941176471
559,3175,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,102,6,2023,Maitum,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,121,375,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,6,0.5294117647058824
560,3161,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,102,6,2023,Maitum,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,121,376,Batch 1,Grade 6,13,Yes,Yes,Yes,3.0,6,0.6470588235294118
561,3176,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,102,6,2023,Maitum,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,121,375,Batch 1,Grade 4,13,Yes,Yes,Yes,3.0,6,0.5882352941176471
562,3131,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,47,6,2023,Maitum,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,93,358,Batch 1,Grade 4,13,Yes,Yes,Yes,1.0,6,0.6285714285714286
563,3014,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,90,6,2023,Malapatan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,118,290,Batch 1,Grade 4,10,Yes,Yes,Yes,3.0,3,0.7714285714285715
564,2368,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,69,6,2023,Kiamba,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,91,330,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,2,0.8571428571428571
565,2380,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,69,6,2023,Kiamba,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,91,330,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,2,0.6
566,2291,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,67,6,2023,Kiamba,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,77,254,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,2,0.717948717948718
567,2269,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,60,6,2023,Kiamba,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,75,248,Batch 1,Grade 4,13,Yes,Yes,Yes,3.0,2,0.8
568,2246,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,73,6,2023,Kiamba,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,74,246,Batch 1,Grade 5,13,Yes,Yes,Yes,1.0,2,0.9333333333333333
569,2251,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,73,6,2023,Kiamba,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,74,246,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,2,0.7333333333333333
570,3196,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,61,6,2023,Malungon,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,95,364,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,5,0.725
571,3199,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,61,6,2023,Malungon,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,95,364,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,5,0.975
572,2719,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,48,6,2023,Malapatan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,72,240,Batch 1,Grade 4,13,Yes,Yes,Yes,3.0,3,0.5294117647058824
573,2963,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,50,6,2023,Malungon,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,83,280,Batch 1,Grade 5,13,Yes,Yes,Yes,1.0,5,1.0
574,2515,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,99,6,2023,Glan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,105,317,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,7,0.7333333333333333
575,2511,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,99,6,2023,Glan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,105,317,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,7,0.8
576,2491,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,103,6,2023,Glan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,104,314,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,7,0.9259259259259259
577,2474,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,108,6,2023,Glan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,107,336,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,7,0.76
578,2481,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,108,6,2023,Glan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,107,336,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,7,0.8
579,2943,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,52,6,2023,Malungon,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,82,277,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,5,0.8571428571428571
580,2448,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,86,6,2023,Glan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,103,256,Batch 1,Grade 4,13,Yes,Yes,Yes,2.0,7,0.9655172413793104
581,2454,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,86,6,2023,Glan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,103,256,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,7,0.9310344827586207
582,2894,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,77,6,2023,Malungon,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,115,274,Batch 1,Grade 4,13,Yes,Yes,Yes,1.0,5,0.7333333333333333
583,2600,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,44,6,2023,Glan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,76,249,Batch 1,Grade 5,13,Yes,Yes,Yes,1.0,7,0.9230769230769231
584,2419,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,101,6,2023,Glan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,102,244,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,7,1.0
585,2422,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,101,6,2023,Glan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,102,244,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,7,0.9230769230769231
586,2211,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,92,6,2023,Glan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,101,242,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,7,0.8260869565217391
587,2803,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,57,6,2023,Malungon,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,79,262,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,5,0.85
588,2200,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,92,6,2023,Glan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,101,242,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,7,1.0
589,2206,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,92,6,2023,Glan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,101,242,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,7,0.9130434782608695
590,2663,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,54,6,2023,Malungon,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,69,233,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,5,1.0
591,2540,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,72,6,2023,Alabel,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,88,298,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,1,0.7352941176470589
592,2655,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,54,6,2023,Malungon,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,69,233,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,5,0.7142857142857143
593,2548,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,72,6,2023,Alabel,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,88,298,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,1,0.9411764705882353
594,2388,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,66,6,2023,Alabel,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,86,288,Batch 1,Grade 4,13,Yes,Yes,Yes,1.0,1,0.78125
595,2387,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,66,6,2023,Alabel,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,86,288,Batch 1,Grade 5,13,Yes,Yes,Yes,1.0,1,0.75
596,2406,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,66,6,2023,Alabel,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,86,288,Batch 1,Grade 5,13,Yes,Yes,Yes,1.0,1,0.75
597,2145,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,58,6,2023,Alabel,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,100,286,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,1,0.8666666666666667
598,2137,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,58,6,2023,Alabel,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,100,286,Batch 1,Grade 4,13,Yes,Yes,Yes,2.0,1,0.9
599,2148,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,43,6,2023,Alabel,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,84,283,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,1,0.7272727272727273
600,2148,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,43,6,2023,Alabel,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,84,284,Batch 1,Grade 5,13,Yes,Yes,Yes,2.0,1,0.7272727272727273
601,2116,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,62,6,2023,Alabel,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,81,268,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,1,0.7352941176470589
602,2079,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,64,6,2023,Alabel,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,71,302,Batch 1,Grade 6,13,Yes,Yes,Yes,2.0,1,0.8529411764705882
603,2782,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,85,6,2023,Maasim,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,110,369,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.7352941176470589
604,2761,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,96,6,2023,Maasim,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,109,252,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,4,0.5333333333333333
605,2745,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,96,6,2023,Maasim,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,109,252,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.3333333333333333
606,2727,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,48,6,2023,Malapatan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,72,240,Batch 1,Grade 5,13,Yes,Yes,Yes,1.0,3,0.8461538461538461
607,2441,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,86,6,2023,Glan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,103,332,Batch 1,Grade 5,13,Yes,Yes,Yes,1.0,7,0.9310344827586207
608,2656,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,54,6,2023,Malungon,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,69,233,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,5,0.34285714285714286
609,2133,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,58,6,2023,Alabel,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,100,285,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,1,0.7333333333333333
610,2880,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,97,6,2023,Malapatan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,2.0,114,271,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,3,0.2571428571428571
611,3142,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,81,6,2023,Malapatan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,120,360,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,3,0.6285714285714286
612,3026,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,90,6,2023,Malapatan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,118,289,Batch 1,Grade 4,10,Yes,Yes,Yes,1.0,3,0.9428571428571428
613,2343,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,65,6,2023,Kiamba,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,87,296,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,2,0.9714285714285714
614,3192,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,61,6,2023,Malungon,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,95,365,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,5,0.9111111111111111
615,2581,Beginner,Beginner,Letter,Letter,Stayed The Same,Increase,Stayed The Same,Increase,False,107,6,2023,Glan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,106,319,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,7,0.9629629629629629
616,2430,Beginner,Beginner,Word,Letter,Stayed The Same,Increase,Decrease,Increase,False,101,6,2023,Glan,Male,Increase 1 Level,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,102,244,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,7,0.9615384615384616
617,2866,Beginner,Beginner,Word,Word,Stayed The Same,Increase,Stayed The Same,Increase,False,97,6,2023,Malapatan,Male,Increase 2 Levels,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,114,372,Batch 1,Grade 5,13,Yes,Yes,Yes,0.0,3,0.7428571428571429
618,2726,Beginner,Beginner,0,Story,Stayed The Same,0,0,Increase,True,48,6,2023,Malapatan,Female,Increase 4 Levels,False,True,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,72,444,Batch 1,Grade 4,13,Yes,No,Yes,0.0,3,0.64
619,2998,Beginner,Beginner,Word,Word,Stayed The Same,Increase,Stayed The Same,Increase,False,80,6,2023,Maasim,Female,Increase 2 Levels,False,False,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,117,350,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.8571428571428571
620,2984,Beginner,Beginner,Sentence,Story,Stayed The Same,Increase,Increase,Increase,True,80,6,2023,Maasim,Male,Increase 4 Levels,False,True,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,117,439,Batch 1,Grade 4,13,Yes,Yes,Yes,0.0,4,0.8
621,2985,Beginner,Beginner,Sentence,Story,Stayed The Same,Increase,Increase,Increase,True,80,6,2023,Maasim,Male,Increase 4 Levels,False,True,Batch 1-Cycle 1,2023-Sarangani-Batch 1-Cycle 1,0.0,117,439,Batch 1,Grade 6,13,Yes,Yes,Yes,0.0,4,0.7714285714285715
