,ChildrenId,ResultBaseline,ResultRound1,ResultRound2,ResultEndline,Baseline to Round 1,Round 1 to Round 2,Baseline to Endline,Completing Result Baseline to Endline-Story/Comprehension Level,AtLeastAchievedSentence,ComprehensionAchieved,StoryAchieved,Baseline_Endline,Gender,AcademicYearId,Term,Year,Grade,Age,EoR1,EoR2,EoR3/Endline,ParentTypeId,BaselineClass,SchoolID,ClassID,IsActiveChildTable,IsCurrentChildrenAcademicTable,IsActiveSchool,IsActiveClass,CuCStatus,DeleteReasonId,AcademicYearName,AttendanceRate
3928,41543,Letter,Word,Sentence,Story,Increase,Increase,Increase,True,True,False,True,Increase 3 Levels,Female,29,1,2023,Grade 6,14.0,Yes,Yes,Yes,1.0,No,261,3381,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8571428571428571
3929,41654,Word,Word,Sentence,Sentence,Stayed The Same,Increase,Increase,False,True,False,False,Increase 1 Level,Female,29,1,2023,Grade 6,13.0,Yes,Yes,Yes,3.0,No,261,3381,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,1.0
3930,41820,Story,Story,Story,Story with comprehension,Stayed The Same,Stayed The Same,Increase,False,True,True,True,Increase 1 Level,Female,29,1,2023,Grade 6,13.0,Yes,Yes,Yes,3.0,No,261,3381,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.9428571428571428
3931,41522,Beginner,Letter,Letter,Word,Increase,Stayed The Same,Increase,False,False,False,False,Increase 2 Levels,Female,29,1,2023,Grade 4,13.0,Yes,Yes,Yes,3.0,No,261,3396,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.9142857142857143
3932,41526,Letter,Letter,Letter,Word,Stayed The Same,Stayed The Same,Increase,False,False,False,False,Increase 1 Level,Female,29,1,2023,Grade 4,9.0,Yes,Yes,Yes,3.0,No,261,3396,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7142857142857143
3933,41496,Letter,Letter,Letter,Word,Stayed The Same,Stayed The Same,Increase,False,False,False,False,Increase 1 Level,Male,29,1,2023,Grade 4,11.0,Yes,Yes,Yes,3.0,No,261,3396,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8285714285714286
3934,41512,Word,Letter,Letter,Word,Decrease,Stayed The Same,Stayed The Same,False,False,False,False,No Change,Female,29,1,2023,Grade 4,10.0,Yes,Yes,Yes,3.0,No,261,3396,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8
3935,41738,Sentence,Story,Story,Story with comprehension,Increase,Stayed The Same,Increase,True,True,True,True,Increase 2 Levels,Female,29,1,2023,Grade 5,11.0,Yes,Yes,Yes,1.0,No,262,3390,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8787878787878788
3936,41743,Sentence,Story,Story,Story,Increase,Stayed The Same,Increase,True,True,False,True,Increase 1 Level,Female,29,1,2023,Grade 6,13.0,Yes,Yes,Yes,3.0,No,262,3390,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8787878787878788
3937,41827,Sentence,Story,Story,Sentence,Increase,Stayed The Same,Stayed The Same,False,True,False,True,No Change,Female,29,1,2023,Grade 6,15.0,Yes,Yes,Yes,3.0,No,262,3390,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.9090909090909091
3938,41828,Sentence,Story,Story,Story,Increase,Stayed The Same,Increase,True,True,False,True,Increase 1 Level,Female,29,1,2023,Grade 6,13.0,Yes,Yes,Yes,3.0,No,262,3390,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.9090909090909091
3939,41857,Story,Story,Story,Story with comprehension,Stayed The Same,Stayed The Same,Increase,False,True,True,True,Increase 1 Level,Female,29,1,2023,Grade 6,12.0,Yes,Yes,Yes,3.0,No,262,3390,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.9393939393939394
3940,41880,Story,Sentence,Sentence,Story,Decrease,Stayed The Same,Stayed The Same,False,True,False,True,No Change,Female,29,1,2023,Grade 6,13.0,Yes,Yes,Yes,3.0,No,262,3390,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,1.0
3941,41883,Sentence,Sentence,Sentence,Sentence,Stayed The Same,Stayed The Same,Stayed The Same,False,True,False,False,No Change,Male,29,1,2023,Grade 6,13.0,Yes,Yes,Yes,3.0,No,262,3390,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8787878787878788
3942,41510,Sentence,Sentence,Sentence,Word,Stayed The Same,Stayed The Same,Decrease,False,True,False,False,Decrease,Female,29,1,2023,Grade 5,13.0,Yes,Yes,Yes,3.0,No,269,3399,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8787878787878788
3943,41588,Sentence,Sentence,Sentence,Story,Stayed The Same,Stayed The Same,Increase,True,True,False,True,Increase 1 Level,Male,29,1,2023,Grade 6,16.0,Yes,Yes,Yes,3.0,No,269,3399,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8787878787878788
3944,41111,Letter,Letter,Letter,Letter,Stayed The Same,Stayed The Same,Stayed The Same,False,False,False,False,No Change,Female,29,1,2023,Grade 4,12.0,Yes,Yes,Yes,3.0,No,269,3397,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.72
3945,41508,Letter,Word,Word,Word,Increase,Stayed The Same,Increase,False,False,False,False,Increase 1 Level,Female,29,1,2023,Grade 5,14.0,Yes,Yes,Yes,3.0,No,269,3398,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8787878787878788
3946,41509,Letter,Word,Word,Word,Increase,Stayed The Same,Increase,False,False,False,False,Increase 1 Level,Female,29,1,2023,Grade 5,14.0,Yes,Yes,Yes,1.0,No,269,3398,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7878787878787878
3947,41589,Word,Word,Sentence,Word,Stayed The Same,Increase,Stayed The Same,False,False,False,False,No Change,Male,29,1,2023,Grade 6,14.0,Yes,Yes,Yes,3.0,No,269,3398,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.5454545454545454
3948,41142,Sentence,Sentence,Sentence,Sentence,Stayed The Same,Stayed The Same,Stayed The Same,False,True,False,False,No Change,Female,29,1,2023,Grade 4,10.0,Yes,Yes,Yes,3.0,No,269,3399,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.9696969696969697
3949,41469,Story,Story,Sentence,Story,Stayed The Same,Decrease,Stayed The Same,False,True,False,True,No Change,Female,29,1,2023,Grade 5,13.0,Yes,Yes,Yes,1.0,No,269,3399,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.696969696969697
3950,41117,Letter,Word,Sentence,Sentence,Increase,Increase,Increase,False,True,False,False,Increase 2 Levels,Male,29,1,2023,Grade 5,15.0,Yes,Yes,Yes,1.0,No,260,3374,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.9354838709677419
3951,41846,Letter,Letter,Letter,Letter,Stayed The Same,Stayed The Same,Stayed The Same,False,False,False,False,No Change,Female,29,1,2023,Grade 4,14.0,Yes,Yes,Yes,3.0,No,262,3388,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.9375
3952,41823,Sentence,Sentence,Story with comprehension,Story with comprehension,Stayed The Same,Increase,Increase,True,True,True,False,Increase 2 Levels,Male,29,1,2023,Grade 6,16.0,Yes,Yes,Yes,1.0,No,262,3390,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8181818181818182
3953,41196,Word,Word,Sentence,Story with comprehension,Stayed The Same,Increase,Increase,True,True,True,False,Increase 3 Levels,Female,29,1,2023,Grade 6,14.0,Yes,Yes,Yes,3.0,No,266,3384,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7777777777777778
3954,41138,Word,Sentence,Story,Story,Increase,Increase,Increase,True,True,False,True,Increase 2 Levels,Male,29,1,2023,Grade 5,11.0,Yes,Yes,Yes,1.0,No,264,3371,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7878787878787878
3955,41241,Word,Sentence,Sentence,Story with comprehension,Increase,Stayed The Same,Increase,True,True,True,False,Increase 3 Levels,Female,29,1,2023,Grade 6,14.0,Yes,Yes,Yes,1.0,No,264,3371,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7878787878787878
3956,41168,Word,Word,Word,Sentence,Stayed The Same,Stayed The Same,Increase,False,True,False,False,Increase 1 Level,Female,29,1,2023,Grade 6,14.0,Yes,Yes,Yes,3.0,No,264,3370,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.6470588235294118
3957,41638,Story,Sentence,Sentence,Story with comprehension,Decrease,Stayed The Same,Increase,False,True,True,False,Increase 1 Level,Female,29,1,2023,Grade 6,14.0,Yes,Yes,Yes,1.0,No,264,3371,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8
3958,41474,Letter,Word,Word,Sentence,Increase,Stayed The Same,Increase,False,True,False,False,Increase 2 Levels,Female,29,1,2023,Grade 5,12.0,Yes,Yes,Yes,3.0,No,264,3370,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7878787878787878
3959,41166,Word,Word,Word,Word,Stayed The Same,Stayed The Same,Stayed The Same,False,False,False,False,No Change,Female,29,1,2023,Grade 6,15.0,Yes,Yes,Yes,3.0,No,264,3370,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7941176470588235
3960,41453,Letter,Word,Word,Sentence,Increase,Stayed The Same,Increase,False,True,False,False,Increase 2 Levels,Female,29,1,2023,Grade 5,13.0,Yes,Yes,Yes,3.0,No,264,3370,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7878787878787878
3961,41456,Story,Word,Word,Sentence,Decrease,Stayed The Same,Decrease,False,True,False,False,Decrease,Male,29,1,2023,Grade 6,14.0,Yes,Yes,Yes,3.0,No,264,3370,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.6470588235294118
3962,41492,Story,Story,Sentence,Story with comprehension,Stayed The Same,Decrease,Increase,False,True,True,True,Increase 1 Level,Male,29,1,2023,Grade 4,12.0,Yes,Yes,Yes,3.0,No,264,3371,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.6666666666666666
3963,41659,Word,Word,Word,Word,Stayed The Same,Stayed The Same,Stayed The Same,False,False,False,False,No Change,Female,29,1,2023,Grade 5,15.0,Yes,Yes,Yes,3.0,No,264,3370,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.6764705882352942
3964,41336,Letter,Beginner,Letter,Word,Decrease,Increase,Increase,False,False,False,False,Increase 1 Level,Male,29,1,2023,Grade 5,12.0,Yes,Yes,Yes,3.0,No,263,3404,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8709677419354839
3965,41337,Letter,Beginner,Letter,Word,Decrease,Increase,Increase,False,False,False,False,Increase 1 Level,Male,29,1,2023,Grade 5,12.0,Yes,Yes,Yes,3.0,No,263,3404,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8709677419354839
3966,41341,Letter,Letter,Letter,Letter,Stayed The Same,Stayed The Same,Stayed The Same,False,False,False,False,No Change,Male,29,1,2023,Grade 6,13.0,Yes,Yes,Yes,3.0,No,263,3404,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7741935483870968
3967,41342,Letter,Letter,Beginner,Word,Stayed The Same,Decrease,Increase,False,False,False,False,Increase 1 Level,Male,29,1,2023,Grade 6,15.0,Yes,Yes,Yes,3.0,No,263,3404,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8064516129032258
3968,41365,Letter,Letter,Beginner,Letter,Stayed The Same,Decrease,Stayed The Same,False,False,False,False,No Change,Male,29,1,2023,Grade 5,13.0,Yes,Yes,Yes,3.0,No,263,3404,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8387096774193549
3969,41366,Letter,Beginner,Beginner,Letter,Decrease,Stayed The Same,Stayed The Same,False,False,False,False,No Change,Female,29,1,2023,Grade 4,14.0,Yes,Yes,Yes,3.0,No,263,3404,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8709677419354839
3970,41368,Letter,Beginner,Letter,Word,Decrease,Increase,Increase,False,False,False,False,Increase 1 Level,Female,29,1,2023,Grade 5,13.0,Yes,Yes,Yes,3.0,No,263,3404,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.9032258064516129
3971,41369,Letter,Beginner,Letter,Letter,Decrease,Increase,Stayed The Same,False,False,False,False,No Change,Male,29,1,2023,Grade 5,15.0,Yes,Yes,Yes,3.0,No,263,3404,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7096774193548387
3972,41379,Letter,Beginner,Letter,Word,Decrease,Increase,Increase,False,False,False,False,Increase 1 Level,Male,29,1,2023,Grade 5,14.0,Yes,Yes,Yes,1.0,No,263,3404,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7741935483870968
3973,41385,Letter,Letter,Letter,Letter,Stayed The Same,Stayed The Same,Stayed The Same,False,False,False,False,No Change,Female,29,1,2023,Grade 6,11.0,Yes,Yes,Yes,3.0,No,263,3404,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.9032258064516129
3974,41777,Story,Story with comprehension,Story,Story with comprehension,Increase,Decrease,Increase,False,True,True,True,Increase 1 Level,Male,29,1,2023,Grade 4,12.0,Yes,Yes,Yes,3.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8333333333333334
3975,41221,Story,Sentence,Story,Sentence,Decrease,Increase,Decrease,False,True,False,True,Decrease,Male,29,1,2023,Grade 5,12.0,Yes,Yes,Yes,3.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7333333333333333
3976,41223,Story,Story,Story,Story,Stayed The Same,Stayed The Same,Stayed The Same,False,True,False,True,No Change,Female,29,1,2023,Grade 5,13.0,Yes,Yes,Yes,3.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8333333333333334
3977,41258,Story,Sentence,Story,Story with comprehension,Decrease,Increase,Increase,False,True,True,True,Increase 1 Level,Female,29,1,2023,Grade 5,12.0,Yes,Yes,Yes,3.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7666666666666667
3978,41259,Sentence,Story,Story,Sentence,Increase,Stayed The Same,Stayed The Same,False,True,False,True,No Change,Female,29,1,2023,Grade 5,12.0,Yes,Yes,Yes,3.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7333333333333333
3979,41723,Story,Story,Story,Story,Stayed The Same,Stayed The Same,Stayed The Same,False,True,False,True,No Change,Female,29,1,2023,Grade 6,12.0,Yes,Yes,Yes,3.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7666666666666667
3980,41724,Sentence,Sentence,Story,Story with comprehension,Stayed The Same,Increase,Increase,True,True,True,True,Increase 2 Levels,Female,29,1,2023,Grade 6,13.0,Yes,Yes,Yes,3.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7
3981,41725,Story,Sentence,Story,Story,Decrease,Increase,Stayed The Same,False,True,False,True,No Change,Female,29,1,2023,Grade 6,13.0,Yes,Yes,Yes,3.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8
3982,41726,Sentence,Sentence,Story,Sentence,Stayed The Same,Increase,Stayed The Same,False,True,False,True,No Change,Female,29,1,2023,Grade 6,13.0,Yes,Yes,Yes,3.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8
3983,41728,Sentence,Story,Story,Story with comprehension,Increase,Stayed The Same,Increase,True,True,True,True,Increase 2 Levels,Female,29,1,2023,Grade 6,14.0,Yes,Yes,Yes,3.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8
3984,41729,Sentence,Story,Story,Story,Increase,Stayed The Same,Increase,True,True,False,True,Increase 1 Level,Female,29,1,2023,Grade 6,12.0,Yes,Yes,Yes,3.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8666666666666667
3985,41774,Story,Sentence,Story,Story,Decrease,Increase,Stayed The Same,False,True,False,True,No Change,Female,29,1,2023,Grade 4,11.0,Yes,Yes,Yes,1.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7333333333333333
3986,41775,Story,Sentence,Story,Sentence,Decrease,Increase,Decrease,False,True,False,True,Decrease,Female,29,1,2023,Grade 4,10.0,Yes,Yes,Yes,3.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7666666666666667
3987,41778,Story,Story,Story,Story with comprehension,Stayed The Same,Stayed The Same,Increase,False,True,True,True,Increase 1 Level,Female,29,1,2023,Grade 4,11.0,Yes,Yes,Yes,1.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8333333333333334
3988,41779,Story,Story,Story,Sentence,Stayed The Same,Stayed The Same,Decrease,False,True,False,True,Decrease,Male,29,1,2023,Grade 4,12.0,Yes,Yes,Yes,3.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8
3989,41076,Letter,Sentence,Sentence,Story,Increase,Stayed The Same,Increase,True,True,False,True,Increase 3 Levels,Male,29,1,2023,Grade 6,13.0,Yes,Yes,Yes,3.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7
3990,41874,Word,Sentence,Story,Sentence,Increase,Increase,Increase,False,True,False,True,Increase 1 Level,Female,29,1,2023,Grade 5,13.0,Yes,Yes,Yes,3.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8333333333333334
3991,41872,Word,Sentence,Story,Story,Increase,Increase,Increase,True,True,False,True,Increase 2 Levels,Male,29,1,2023,Grade 5,11.0,Yes,Yes,Yes,3.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8
3992,41048,Letter,Word,Word,Word,Increase,Stayed The Same,Increase,False,False,False,False,Increase 1 Level,Male,29,1,2023,Grade 4,11.0,Yes,Yes,Yes,1.0,No,263,3403,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8125
3993,41049,Letter,Word,Word,Word,Increase,Stayed The Same,Increase,False,False,False,False,Increase 1 Level,Male,29,1,2023,Grade 4,10.0,Yes,Yes,Yes,3.0,No,263,3403,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.75
3994,41074,Word,Word,Word,Word,Stayed The Same,Stayed The Same,Stayed The Same,False,False,False,False,No Change,Female,29,1,2023,Grade 6,15.0,Yes,Yes,Yes,3.0,No,263,3403,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.875
3995,41078,Letter,Word,Story,Sentence,Increase,Increase,Increase,False,True,False,True,Increase 2 Levels,Male,29,1,2023,Grade 6,14.0,Yes,Yes,Yes,1.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8
3996,41079,Word,Word,Story,Sentence,Stayed The Same,Increase,Increase,False,True,False,True,Increase 1 Level,Female,29,1,2023,Grade 6,13.0,Yes,Yes,Yes,1.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7666666666666667
3997,41080,Word,Word,Word,Word,Stayed The Same,Stayed The Same,Stayed The Same,False,False,False,False,No Change,Female,29,1,2023,Grade 6,13.0,Yes,Yes,Yes,3.0,No,263,3403,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.78125
3998,41107,Letter,Word,Word,Sentence,Increase,Stayed The Same,Increase,False,True,False,False,Increase 2 Levels,Male,29,1,2023,Grade 6,14.0,Yes,Yes,Yes,3.0,No,263,3403,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.875
3999,41109,Word,Word,Word,Word,Stayed The Same,Stayed The Same,Stayed The Same,False,False,False,False,No Change,Female,29,1,2023,Grade 5,11.0,Yes,Yes,Yes,1.0,No,263,3403,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.9375
4000,41870,Word,Word,Story,Sentence,Stayed The Same,Increase,Increase,False,True,False,True,Increase 1 Level,Female,29,1,2023,Grade 5,13.0,Yes,Yes,Yes,3.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7666666666666667
4001,41050,Word,Word,Word,Word,Stayed The Same,Stayed The Same,Stayed The Same,False,False,False,False,No Change,Female,29,1,2023,Grade 6,13.0,Yes,Yes,Yes,3.0,No,263,3403,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8125
4002,41333,Letter,Word,Letter,Letter,Increase,Decrease,Stayed The Same,False,False,False,False,No Change,Male,29,1,2023,Grade 5,15.0,Yes,Yes,Yes,3.0,No,263,3404,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7741935483870968
4003,41367,Letter,Word,Word,Word,Increase,Stayed The Same,Increase,False,False,False,False,Increase 1 Level,Female,29,1,2023,Grade 5,13.0,Yes,Yes,Yes,3.0,No,263,3403,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.90625
4004,41383,Letter,Word,Word,Sentence,Increase,Stayed The Same,Increase,False,True,False,False,Increase 2 Levels,Female,29,1,2023,Grade 6,13.0,Yes,Yes,Yes,3.0,No,263,3403,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.84375
4005,41335,Letter,Beginner,Letter,Letter,Decrease,Increase,Stayed The Same,False,False,False,False,No Change,Male,29,1,2023,Grade 5,11.0,Yes,Yes,Yes,3.0,No,263,3404,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7419354838709677
4006,41334,Letter,Letter,Letter,Letter,Stayed The Same,Stayed The Same,Stayed The Same,False,False,False,False,No Change,Female,29,1,2023,Grade 5,12.0,Yes,Yes,Yes,1.0,No,263,3404,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.9032258064516129
4007,41343,Sentence,Story,Story,Sentence,Increase,Stayed The Same,Stayed The Same,False,True,False,True,No Change,Female,29,1,2023,Grade 4,12.0,Yes,Yes,Yes,1.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7666666666666667
4008,41106,Word,Word,Word,Sentence,Stayed The Same,Stayed The Same,Increase,False,True,False,False,Increase 1 Level,Female,29,1,2023,Grade 6,15.0,Yes,Yes,Yes,3.0,No,263,3403,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.875
4009,41261,Sentence,Sentence,Story,Sentence,Stayed The Same,Increase,Stayed The Same,False,True,False,True,No Change,Female,29,1,2023,Grade 5,12.0,Yes,Yes,Yes,1.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8
4010,41776,Sentence,Sentence,Story,Story,Stayed The Same,Increase,Increase,True,True,False,True,Increase 1 Level,Female,29,1,2023,Grade 4,10.0,Yes,Yes,Yes,3.0,No,263,3405,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8333333333333334
4011,41386,Letter,Letter,Letter,Letter,Stayed The Same,Stayed The Same,Stayed The Same,False,False,False,False,No Change,Male,29,1,2023,Grade 6,13.0,Yes,Yes,Yes,1.0,No,263,3404,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7741935483870968
4012,41380,Letter,null,Letter,Letter,null,null,Stayed The Same,False,False,False,False,No Change,Male,29,1,2023,Grade 6,12.0,No,Yes,Yes,1.0,No,263,3404,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8064516129032258
4013,41384,Letter,Word,Word,Word,Increase,Stayed The Same,Increase,False,False,False,False,Increase 1 Level,Female,29,1,2023,Grade 6,13.0,Yes,Yes,Yes,3.0,No,263,3403,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.84375
4014,41381,Letter,Word,Word,Word,Increase,Stayed The Same,Increase,False,False,False,False,Increase 1 Level,Male,29,1,2023,Grade 6,12.0,Yes,Yes,Yes,3.0,No,263,3403,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.8125
4015,41323,Letter,Letter,Letter,Word,Stayed The Same,Stayed The Same,Increase,False,False,False,False,Increase 1 Level,Male,29,1,2023,Grade 4,12.0,Yes,Yes,Yes,3.0,No,267,3400,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.6666666666666666
4016,41378,Letter,Letter,Letter,Letter,Stayed The Same,Stayed The Same,Stayed The Same,False,False,False,False,No Change,Male,29,1,2023,Grade 4,9.0,Yes,Yes,Yes,3.0,No,267,3400,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.5
4017,41682,Beginner,Letter,Letter,Letter,Increase,Stayed The Same,Increase,False,False,False,False,Increase 1 Level,Male,29,1,2023,Grade 4,13.0,Yes,Yes,Yes,3.0,No,267,3400,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7222222222222222
4018,41391,Sentence,Sentence,Sentence,Story,Stayed The Same,Stayed The Same,Increase,True,True,False,True,Increase 1 Level,Female,29,1,2023,Grade 5,12.0,Yes,Yes,Yes,3.0,No,267,3402,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.5714285714285714
4019,41317,Word,Word,Word,Word,Stayed The Same,Stayed The Same,Stayed The Same,False,False,False,False,No Change,Female,29,1,2023,Grade 4,12.0,Yes,Yes,Yes,1.0,No,267,3401,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.5
4020,41440,Word,Word,Word,Story,Stayed The Same,Stayed The Same,Increase,True,True,False,True,Increase 2 Levels,Male,29,1,2023,Grade 6,14.0,Yes,Yes,Yes,3.0,No,267,3401,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,1.0
4021,41274,Beginner,Letter,Letter,Letter,Increase,Stayed The Same,Increase,False,False,False,False,Increase 1 Level,Male,29,1,2023,Grade 5,14.0,Yes,Yes,Yes,3.0,No,268,3375,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.6
4022,41051,Sentence,Sentence,Sentence,Story,Stayed The Same,Stayed The Same,Increase,True,True,False,True,Increase 1 Level,Female,29,1,2023,Grade 6,15.0,Yes,Yes,Yes,3.0,No,267,3402,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.6428571428571429
4023,41434,Word,Word,Word,Word,Stayed The Same,Stayed The Same,Stayed The Same,False,False,False,False,No Change,Female,29,1,2023,Grade 6,14.0,Yes,Yes,Yes,1.0,No,267,3402,True,True,True,True,True,0.0,2023-Baana-Literacy-CuC Cycle 1,0.7142857142857143
