AcademicYearId,SchoolId,ClassId,ChildrenId,CommunicationIssue,MemoryConcentration,Hearing,Vision,Selfcare,Walking/Climbing,IsElectricityAvailable?,IsRadioTVAvailable?,IsTelephoneAvailable?,ChildrenGrade,ChildrenAge,ChildrenGender,OOSC_Child,HasTelevision,IsBikeAvailable?,IsOx-cartAvailable?,HasMotorcycle,self_esteem_life_skills,SELMatrix_Get_along_with_people,SELMatrix_Educations_is_important,SELMatrix_Behave_in_different_situations,SELMatrix_Parents_caregiver_take_care,SELMatrix_Parents_caregiver_know_a_lot_about_me,SELMatrix_Hungry,SELMatrix_People_like_to_spend_time_with_me,SELMatrix_Talk_to_family_when_feelings,SELMatrix_Friends_support,SELMatrix_Get_along_at_school,SELMatrix_Parents_caregiver_care_to_me,SELMatrix_Friends_care_about_me,SELMatrix_Treat_fairly_at_community,SELMatrix_Chance_to_show_the_growth,SELMatrix_Feel_safe_with_family,SELMatrix_Chance_to_learn,SELMatrix_likely_to_celebrate,menustral_cycle,menustral_cloth,menustral_normal,menustral_bathing,menustral_age,menustral_frequency,student_identity_type,PrimaryCareGiver,BirthOrder,HomeLanguage,Year,sel_total,skills_abilities,compare_others,life_goal
9,122,44.0,14476,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,11.0,1,4-6 months ago,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Father,3,Hausa,2024,51.0,,,
9,127,31.0,14475,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,12.0,0,7-9 months ago,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Father,1,Hausa,2024,49.0,,,
9,127,31.0,14472,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,13.0,1,7-9 months ago,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Father,8,Hausa,2024,45.0,,,
9,127,31.0,14469,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,2,11.0,1,4-6 months ago,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Father,3,Hausa,2024,46.0,,,
9,127,31.0,14465,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,13.0,0,10-12 months ago,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Father,5,Hausa,2024,45.0,,,
9,127,31.0,15639,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,2,13.0,0,1-3 months ago,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Mother,3,Hausa,2024,49.0,,,
9,127,31.0,14453,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,2,12.0,0,4-6 months ago,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Father,2,Hausa,2024,53.0,,,
9,127,31.0,14808,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,2,13.0,0,1-3 months ago,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Mother,3,Hausa,2024,48.0,,,
9,127,31.0,14447,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,2,12.0,1,4-6 months ago,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Mother,2,Hausa,2024,46.0,,,
9,127,31.0,14446,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,2,13.0,0,4-6 months ago,0.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Father,1,Hausa,2024,44.0,,,
9,127,31.0,14442,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,2,10.0,1,4-6 months ago,0.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Uncle,2,Hausa,2024,46.0,,,
9,127,31.0,14439,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,2,10.0,0,1-3 months ago,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Other,1,Hausa,2024,46.0,,,
9,127,31.0,14430,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,10.0,0,7-9 months ago,0.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Father,9,Hausa,2024,55.0,,,
9,127,31.0,14428,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,11.0,1,7-9 months ago,0.0,0.0,0.0,0.0,4.0,3.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Father,8,Hausa,2024,56.0,,,
9,127,31.0,14425,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,11.0,0,7-9 months ago,0.0,0.0,0.0,0.0,4.0,3.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Uncle,10,Hausa,2024,54.0,,,
9,127,31.0,14422,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,9.0,0,7-9 months ago,0.0,0.0,0.0,0.0,4.0,3.0,5.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Father,4,Hausa,2024,54.0,,,
9,127,31.0,14124,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,12.0,0,7-9 months ago,0.0,0.0,0.0,0.0,4.0,3.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Father,6,Hausa,2024,52.0,,,
9,127,31.0,14121,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,10.0,0,7-9 months ago,0.0,0.0,0.0,0.0,4.0,3.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Father,6,Hausa,2024,54.0,,,
9,127,31.0,14119,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,12.0,1,7-9 months ago,0.0,0.0,0.0,0.0,3.0,3.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Father,5,Hausa,2024,54.0,,,
9,127,31.0,14117,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,10.0,1,7-9 months ago,0.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Father,1,Hausa,2024,52.0,,,
9,132,34.0,14560,no_difficulty,no_difficulty,some_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,10.0,0,4-6 months ago,0.0,0.0,0.0,0.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,Father,7,Hausa,2024,85.0,,,
9,133,37.0,16708,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,1.0,0.0,0.0,0,12.0,1,Never went toschool,1.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Father,9,Hausa,2024,76.0,,,
9,129,36.0,15837,no_difficulty,no_difficulty,no_difficulty,no_difficulty,some_difficulty,no_difficulty,0.0,0.0,0.0,1,9.0,0,1-3 months ago,0.0,0.0,0.0,0.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Uncle,8,Hausa,2024,85.0,,,
9,129,36.0,15828,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,2,9.0,0,4-6 months ago,0.0,0.0,0.0,0.0,7.0,5.0,5.0,2.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Father,1,Hausa,2024,76.0,,,
9,129,36.0,15822,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,2,10.0,1,4-6 months ago,0.0,0.0,0.0,0.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Father,3,Hausa,2024,82.0,,,
9,119,40.0,13056,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,0.0,0.0,0.0,2,11.0,1,7-9 months ago,0.0,0.0,0.0,0.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Father,4,Hausa,2024,50.0,,,
9,115,45.0,14608,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,0.0,0.0,0.0,4,11.0,0,1-3 months ago,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Grandfather,3,Hausa,2024,85.0,,,
9,115,45.0,14607,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,0.0,0.0,0.0,2,10.0,0,10-12 months ago,0.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Mother,4,Hausa,2024,85.0,,,
9,115,45.0,14353,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,0.0,0.0,0.0,3,12.0,1,1 month ago,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Father,1,Hausa,2024,85.0,,,
9,115,45.0,14342,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,0.0,0.0,0.0,3,11.0,1,4-6 months ago,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,Father,3,Hausa,2024,85.0,,,
9,115,45.0,14340,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,Cannot_do_at_all,0.0,0.0,0.0,5,13.0,0,1 month ago,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Father,2,Hausa,2024,85.0,,,
9,123,33.0,13429,no_difficulty,no_difficulty,no_difficulty,some_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,2,12.0,0,1 month ago,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Father,5,Hausa,2024,47.0,,,
9,131,46.0,16130,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,13.0,1,10-12 months ago,0.0,0.0,0.0,0.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Father,4,Hausa,2024,77.0,,,
9,130,43.0,12911,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,12.0,1,4-6 months ago,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Father,3,Hausa,2024,49.0,,,
9,130,43.0,16484,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,2,12.0,0,1 month ago,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,2.0,5.0,2.0,2.0,5.0,5.0,2.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Father,7,Hausa,2024,58.0,,,
9,120,48.0,14545,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,1,13.0,0,10-12 months ago,0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Father,4,Hausa,2024,85.0,,,
9,120,48.0,13678,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,13.0,1,10-12 months ago,0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Father,5,Hausa,2024,85.0,,,
9,120,48.0,14815,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,10.0,0,10-12 months ago,0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Father,2,Hausa,2024,85.0,,,
9,120,48.0,13802,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,2,11.0,1,7-9 months ago,0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Father,1,Hausa,2024,85.0,,,
9,120,48.0,15227,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,2,10.0,1,7-9 months ago,0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Father,3,Hausa,2024,85.0,,,
9,132,34.0,14185,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,2.0,2.0,2.0,0,9.0,0,Never went toschool,2.0,2.0,2.0,2.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Mother,8,Hausa,2024,85.0,,,
9,132,34.0,14184,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,2.0,2.0,2.0,0,10.0,0,Never went toschool,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Mother,8,Hausa,2024,85.0,,,
9,132,34.0,13944,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,10.0,0,7-9 months ago,0.0,0.0,0.0,0.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,Father,5,Hausa,2024,85.0,,,
9,131,46.0,16567,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,0,12.0,0,Never went toschool,0.0,0.0,0.0,0.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Mother,3,Hausa,2024,82.0,,,
9,131,46.0,16558,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,0,11.0,1,Never went toschool,0.0,0.0,0.0,0.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Father,5,Hausa,2024,83.0,,,
9,122,44.0,13691,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,10.0,1,7-9 months ago,0.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Mother,6,Hausa,2024,79.0,,,
9,122,44.0,15273,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,12.0,1,4-6 months ago,0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Mother,6,Hausa,2024,85.0,,,
9,122,44.0,12854,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,9.0,1,7-9 months ago,0.0,0.0,0.0,0.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Mother,5,Hausa,2024,77.0,,,
9,122,44.0,12958,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,10.0,0,4-6 months ago,0.0,0.0,0.0,0.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Mother,4,Hausa,2024,75.0,,,
9,122,44.0,15218,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,9.0,0,7-9 months ago,0.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Mother,3,Hausa,2024,85.0,,,
9,122,44.0,15104,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,5,10.0,1,4-6 months ago,0.0,0.0,0.0,0.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Mother,5,Hausa,2024,75.0,,,
9,122,44.0,14856,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,2,9.0,0,4-6 months ago,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Father,5,Hausa,2024,85.0,,,
9,122,44.0,14855,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,2,9.0,1,4-6 months ago,0.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Father,5,Hausa,2024,85.0,,,
9,122,44.0,14853,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,11.0,1,4-6 months ago,0.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Father,5,Hausa,2024,79.0,,,
9,122,44.0,14851,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,10.0,0,4-6 months ago,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Father,3,Hausa,2024,79.0,,,
9,122,44.0,14836,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,11.0,0,4-6 months ago,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Father,2,Hausa,2024,17.0,,,
9,122,44.0,13098,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,11.0,0,1-3 months ago,0.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,Father,5,Hausa,2024,78.0,,,
9,122,44.0,14468,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,3,12.0,1,4-6 months ago,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Father,1,Hausa,2024,17.0,,,
9,123,33.0,13990,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,1,9.0,0,1 month ago,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Father,3,Hausa,2024,17.0,,,
9,123,33.0,13988,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,5,10.0,1,1-3 months ago,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Father,2,Hausa,2024,23.0,,,
9,123,33.0,13921,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,no_difficulty,0.0,0.0,0.0,1,10.0,0,1 month ago,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Father,6,Hausa,2024,25.0,,,
